# record 0 of tracings (4096 samples x 12 leads), one row per sample
# I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6
-0.055925	0.005090	0.061015	0.025418	-0.058470	0.033052	0.009266	-0.053935	-0.059773	-0.049832	-0.044825	-0.054971
-0.054514	-0.000112	0.054401	0.027313	-0.054457	0.027145	0.010652	-0.051044	-0.060377	-0.050246	-0.045477	-0.054619
-0.055335	0.000086	0.055420	0.027624	-0.055378	0.027753	0.028708	-0.049040	-0.055449	-0.049070	-0.044934	-0.049771
-0.054845	-0.000109	0.054736	0.027477	-0.054790	0.027313	0.030998	-0.045885	-0.055075	-0.045543	-0.040454	-0.045447
-0.055023	-0.004751	0.050272	0.029887	-0.052647	0.022761	0.029683	-0.044387	-0.054967	-0.038919	-0.039949	-0.038929
-0.055597	-0.005651	0.049946	0.030624	-0.052771	0.022148	0.030167	-0.040838	-0.054605	-0.041388	-0.039998	-0.041781
-0.055039	-0.004996	0.050043	0.030017	-0.052541	0.022523	0.029911	-0.039131	-0.050067	-0.068104	-0.040051	-0.073110
-0.035255	0.015265	0.050521	0.009995	-0.042888	0.032893	0.030075	-0.035833	-0.049549	-0.066208	-0.039413	-0.071547
-0.025123	0.029794	0.054917	-0.002335	-0.040020	0.042355	0.029955	-0.034403	-0.050180	-0.064286	-0.035303	-0.069442
-0.039570	0.019822	0.059392	0.009874	-0.049481	0.039607	0.030035	-0.030846	-0.049472	-0.065334	-0.034918	-0.070555
-0.040376	0.015178	0.055555	0.012599	-0.047966	0.035367	0.029994	-0.029068	-0.045126	-0.064830	-0.035046	-0.065336
-0.040682	0.009808	0.050490	0.015437	-0.045586	0.030149	0.030019	-0.025966	-0.044536	-0.065130	-0.034981	-0.065158
-0.049342	0.000325	0.049667	0.024508	-0.049505	0.024996	0.029990	-0.024046	-0.044895	-0.064951	-0.035029	-0.064901
-0.050704	-0.005751	0.044953	0.028228	-0.047829	0.019601	0.029998	-0.026004	-0.040409	-0.064610	-0.034568	-0.064664
-0.048916	-0.009825	0.039091	0.029371	-0.044004	0.014633	0.030012	-0.044315	-0.040127	-0.060067	-0.030047	-0.060009
-0.035986	0.004339	0.040325	0.015824	-0.038156	0.022332	0.030001	-0.040611	-0.039849	-0.059561	-0.029598	-0.059658
-0.018572	0.020026	0.038598	-0.000727	-0.028585	0.029312	0.029992	-0.034384	-0.040003	-0.060128	-0.029988	-0.059810
-0.006630	0.035280	0.041910	-0.014325	-0.024270	0.038595	0.030004	-0.030323	-0.034862	-0.059929	-0.030379	-0.055510
-0.023641	0.044855	0.068495	-0.010607	-0.046068	0.056675	0.030006	-0.024798	-0.035224	-0.060039	-0.029980	-0.055004
-0.026636	0.040335	0.066972	-0.006850	-0.046804	0.053653	0.030010	-0.020174	-0.034536	-0.060047	-0.025417	-0.055046
-0.028978	0.035090	0.064068	-0.003056	-0.046523	0.049579	0.029978	-0.014797	-0.035779	-0.059694	-0.024953	-0.054691
-0.026366	0.034926	0.061292	-0.004280	-0.043829	0.048109	0.030025	-0.010617	-0.053971	-0.055571	-0.025001	-0.050561
-0.029642	0.030107	0.059749	-0.000233	-0.044695	0.044928	0.029970	-0.009913	-0.051201	-0.054988	-0.024997	-0.049992
-0.030763	0.024873	0.055636	0.002945	-0.043200	0.040254	0.030086	-0.010099	-0.049306	-0.055014	-0.024986	-0.049994
-0.029447	0.025132	0.054579	0.002158	-0.042013	0.039855	0.029679	-0.009668	-0.050267	-0.054968	-0.025288	-0.049981
-0.030987	0.019648	0.050635	0.005670	-0.040811	0.035141	0.025580	-0.005568	-0.049853	-0.055032	-0.034986	-0.049996
-0.034479	0.015511	0.049990	0.009484	-0.042235	0.032751	0.024977	-0.004968	-0.050149	-0.054976	-0.039239	-0.050017
-0.040258	0.009198	0.049455	0.015530	-0.044856	0.029327	0.025004	-0.004981	-0.049362	-0.055091	-0.035638	-0.049995
-0.038715	0.006562	0.045277	0.016077	-0.041996	0.025920	0.024992	-0.005030	-0.045386	-0.054673	-0.034732	-0.049984
-0.047213	-0.002243	0.044970	0.024728	-0.046091	0.021363	0.024999	-0.004530	-0.044459	-0.050632	-0.035541	-0.049996
-0.046230	-0.001796	0.044434	0.024013	-0.045332	0.021319	0.025010	-0.000085	-0.040112	-0.049348	-0.034865	-0.050018
0.016427	0.056361	0.039934	-0.036394	-0.011754	0.048148	0.024997	0.000496	-0.039580	-0.045571	-0.030559	-0.049996
0.012865	0.052390	0.039525	-0.032628	-0.013330	0.045958	0.024995	-0.000181	-0.039831	-0.044789	-0.029779	-0.049989
0.003027	0.043620	0.040593	-0.023324	-0.018783	0.042107	0.024992	0.000170	-0.035554	-0.040048	-0.030494	-0.049989
0.000889	0.040798	0.039909	-0.020844	-0.019510	0.040354	0.025043	-0.000713	-0.034352	-0.040016	-0.029925	-0.050028
-0.005738	0.029147	0.034886	-0.011705	-0.020312	0.032017	0.024416	-0.004910	-0.030586	-0.039946	-0.025459	-0.049979
-0.008822	0.025523	0.034345	-0.008351	-0.021583	0.029934	0.020307	-0.009982	-0.029822	-0.035191	-0.024944	-0.050010
-0.011342	0.019501	0.030843	-0.004079	-0.021092	0.025172	0.019917	-0.015313	-0.030496	-0.034423	-0.025001	-0.049956
-0.049499	-0.020381	0.029118	0.034940	-0.039309	0.004368	0.020041	-0.019990	-0.034897	-0.030683	-0.025041	-0.050077
-0.084921	-0.059072	0.025849	0.071997	-0.055385	-0.016611	0.019988	-0.015188	-0.035493	-0.029358	-0.024409	-0.049901
-0.039158	-0.014848	0.024309	0.027003	-0.031734	0.004730	0.019987	-0.014640	-0.034804	-0.025303	-0.020301	-0.050155
0.007662	0.028824	0.021162	-0.018243	-0.006750	0.024993	0.020026	-0.014741	-0.035100	-0.024903	-0.019887	-0.049514
0.007637	0.027418	0.019781	-0.017528	-0.006072	0.023600	0.019957	-0.009954	-0.034948	-0.025039	-0.020087	-0.050105
0.032522	0.048123	0.015601	-0.040322	0.008460	0.031862	0.020087	-0.009658	-0.035039	-0.024977	-0.019368	-0.054538
0.026833	0.041314	0.014481	-0.034074	0.006176	0.027898	0.019828	-0.009831	-0.034965	-0.024965	-0.015325	-0.055033
0.023985	0.033729	0.009744	-0.028857	0.007120	0.021737	0.020478	-0.005474	-0.035014	-0.025023	-0.014863	-0.054989
0.020378	0.030432	0.010053	-0.025405	0.005162	0.020243	0.019922	-0.005066	-0.035005	-0.024940	-0.015093	-0.055022
0.019493	0.024750	0.005257	-0.022121	0.007118	0.015003	0.015456	-0.004853	-0.035004	-0.025077	-0.014855	-0.054997
0.015219	0.020215	0.004996	-0.017717	0.005111	0.012606	0.014946	-0.005363	-0.034990	-0.024993	-0.015492	-0.054986
-0.010271	0.014445	0.024716	-0.002087	-0.017493	0.019580	0.015005	-0.009273	-0.034997	-0.030133	-0.024371	-0.055000
-0.034059	0.005171	0.039230	0.014444	-0.036645	0.022201	0.015004	-0.010792	-0.035013	-0.029359	-0.030579	-0.054991
-0.035925	-0.000541	0.035384	0.018233	-0.035655	0.017422	0.014998	-0.014239	-0.034997	-0.031286	-0.040235	-0.055573
-0.034797	-0.004839	0.029958	0.019818	-0.032377	0.012559	0.014992	-0.015491	-0.034988	-0.049127	-0.044809	-0.059675
-0.035070	-0.010059	0.025011	0.022565	-0.030041	0.007476	0.015000	-0.019238	-0.034996	-0.046066	-0.040480	-0.060075
-0.035480	-0.015458	0.020021	0.025469	-0.027750	0.002281	0.015003	-0.020817	-0.035012	-0.044228	-0.040056	-0.059987
-0.034602	-0.019103	0.015500	0.026853	-0.025051	-0.001802	0.014999	-0.024251	-0.034994	-0.045253	-0.039969	-0.060011
-0.020321	-0.005490	0.014831	0.012905	-0.017576	0.004670	0.014992	-0.025488	-0.034987	-0.044860	-0.040033	-0.059979
-0.004959	0.004707	0.009667	0.000126	-0.007313	0.007187	0.014999	-0.029277	-0.034996	-0.045092	-0.039987	-0.059985
0.010439	0.014819	0.004379	-0.012629	0.003030	0.009599	0.015006	-0.030768	-0.034986	-0.044960	-0.040032	-0.060051
0.024640	0.024771	0.000131	-0.024706	0.012255	0.012451	0.015002	-0.034353	-0.035567	-0.045044	-0.039999	-0.059905
0.025259	0.020232	-0.005027	-0.022746	0.015143	0.007603	0.014996	-0.035306	-0.039686	-0.044968	-0.040002	-0.060469
0.025389	0.014997	-0.010392	-0.020193	0.017890	0.002303	0.015005	-0.039828	-0.040058	-0.045018	-0.039993	-0.069233
0.024310	0.009991	-0.014319	-0.017150	0.019315	-0.002164	0.015000	-0.040011	-0.040013	-0.045011	-0.040049	-0.070700
0.010416	0.005068	-0.005348	-0.007742	0.007882	-0.000140	0.015011	-0.035427	-0.039937	-0.044998	-0.039415	-0.069819
-0.004857	-0.000034	0.004824	0.002445	-0.004841	0.002395	0.014982	-0.034976	-0.040286	-0.044990	-0.035306	-0.070081
-0.014834	-0.000232	0.014602	0.007533	-0.014718	0.007185	0.015026	-0.034996	-0.044426	-0.044990	-0.034902	-0.069940
-0.019874	0.004590	0.024464	0.007642	-0.022169	0.014527	0.014965	-0.035025	-0.045043	-0.045026	-0.035064	-0.070067
-0.015442	0.004746	0.020188	0.005348	-0.017815	0.012467	0.015088	-0.034995	-0.045001	-0.044980	-0.034953	-0.069974
-0.009700	0.009928	0.019628	-0.000114	-0.014664	0.014778	0.014686	-0.034999	-0.044944	-0.045011	-0.035028	-0.070003
-0.010053	0.010109	0.020161	-0.000028	-0.015107	0.015135	0.010583	-0.035000	-0.045450	-0.044957	-0.034945	-0.069988
-0.035136	-0.015210	0.019926	0.025173	-0.027531	0.002358	0.009972	-0.035014	-0.049942	-0.045075	-0.035078	-0.070034
-0.054455	-0.034394	0.020062	0.044424	-0.037258	-0.007166	0.010005	-0.034991	-0.050467	-0.044902	-0.034896	-0.069993
-0.050586	-0.030598	0.019988	0.040592	-0.035287	-0.005305	0.009996	-0.035037	-0.049838	-0.045156	-0.035155	-0.069983
-0.049331	-0.029316	0.020015	0.039324	-0.034673	-0.004651	0.010001	-0.034540	-0.050064	-0.044514	-0.034512	-0.069995
-0.045809	-0.025780	0.020029	0.035794	-0.032919	-0.002875	0.010028	-0.030098	-0.050004	-0.045104	-0.035097	-0.070028
-0.044240	-0.024288	0.019952	0.034264	-0.032096	-0.002168	0.009433	-0.029509	-0.049947	-0.049539	-0.039540	-0.069995
-0.040718	-0.020592	0.020126	0.030655	-0.030422	-0.000233	0.005287	-0.030156	-0.050275	-0.050038	-0.040036	-0.069983
-0.039008	-0.019632	0.019376	0.029320	-0.029192	-0.000128	0.004951	-0.029888	-0.054430	-0.049990	-0.039990	-0.069995
-0.020630	-0.004934	0.015696	0.012782	-0.018163	0.005381	0.004985	-0.030077	-0.055045	-0.050022	-0.040016	-0.070028
-0.004494	0.010425	0.014920	-0.002965	-0.009707	0.012673	0.005067	-0.029937	-0.054998	-0.049997	-0.040002	-0.069996
0.010252	0.025277	0.015025	-0.017764	-0.002386	0.020151	0.004844	-0.030028	-0.054985	-0.049992	-0.039944	-0.069962
0.025031	0.040023	0.014992	-0.032527	0.005019	0.027508	0.005477	-0.029939	-0.055001	-0.049996	-0.040447	-0.070002
0.015220	0.030234	0.015014	-0.022727	0.000103	0.022624	0.004914	-0.030075	-0.054991	-0.050023	-0.044941	-0.069995
0.004712	0.019715	0.015003	-0.012214	-0.005145	0.017359	0.000468	-0.029860	-0.055580	-0.049996	-0.045467	-0.070032
-0.005214	0.009789	0.015003	-0.002287	-0.010109	0.012396	-0.000072	-0.030507	-0.059678	-0.049992	-0.044840	-0.069905
-0.014157	0.000862	0.015019	0.006648	-0.014588	0.007941	0.000044	-0.039373	-0.060085	-0.049996	-0.045064	-0.070084
-0.026585	-0.011594	0.014990	0.019090	-0.020787	0.001698	-0.000060	-0.045086	-0.059985	-0.050020	-0.045002	-0.069868
-0.028202	-0.013144	0.015058	0.020673	-0.021630	0.000957	0.000094	-0.049445	-0.060023	-0.049993	-0.044948	-0.070269
0.008031	0.022825	0.014794	-0.015428	-0.003382	0.018810	-0.000171	-0.050112	-0.059974	-0.049988	-0.045280	-0.069261
-0.019190	-0.009119	0.010071	0.014154	-0.014630	0.000476	0.000483	-0.049950	-0.060010	-0.049990	-0.049431	-0.070577
-0.045191	-0.040233	0.004958	0.042712	-0.025075	-0.017638	-0.000089	-0.050053	-0.060043	-0.050026	-0.050045	-0.089415
-0.024810	-0.024748	0.000062	0.024779	-0.012436	-0.012343	-0.004542	-0.049985	-0.059437	-0.049984	-0.049998	-0.095377
-0.005065	-0.010195	-0.005130	0.007630	0.000033	-0.007663	-0.005053	-0.050010	-0.055277	-0.050002	-0.049991	-0.094806
0.015387	0.005992	-0.009394	-0.010689	0.012391	-0.001701	-0.004993	-0.049994	-0.054950	-0.049969	-0.049996	-0.095104
0.029709	0.019036	-0.010673	-0.024372	0.020191	0.004182	-0.005004	-0.050028	-0.055006	-0.050062	-0.050022	-0.094974
0.031057	0.016080	-0.014977	-0.023569	0.023017	0.000552	-0.005001	-0.049998	-0.055063	-0.049908	-0.049997	-0.095049
0.034408	0.014462	-0.019946	-0.024435	0.027177	-0.002742	-0.005003	-0.049992	-0.054838	-0.050301	-0.049991	-0.094956
0.036178	0.010803	-0.025375	-0.023491	0.030777	-0.007286	-0.004999	-0.049996	-0.055466	-0.054413	-0.049997	-0.095022
0.039130	0.009192	-0.029938	-0.024161	0.034534	-0.010373	-0.005005	-0.050020	-0.054945	-0.055055	-0.050021	-0.095027
0.031091	0.005776	-0.025315	-0.018433	0.028203	-0.009770	-0.005000	-0.049999	-0.050447	-0.054990	-0.049996	-0.095012
0.028786	0.004519	-0.024267	-0.016652	0.026526	-0.009874	-0.005003	-0.049987	-0.049942	-0.054988	-0.049988	-0.094978
0.021659	0.000787	-0.020872	-0.011223	0.021265	-0.010042	-0.005000	-0.050003	-0.050001	-0.054995	-0.049996	-0.094993
0.018347	-0.000814	-0.019161	-0.008766	0.018754	-0.009987	-0.005002	-0.050013	-0.050020	-0.055022	-0.050020	-0.095038
0.011541	-0.004228	-0.015769	-0.003657	0.013655	-0.009998	-0.005002	-0.050009	-0.049989	-0.054997	-0.049996	-0.094996
0.008880	-0.005671	-0.014551	-0.001604	0.011715	-0.010111	-0.004998	-0.049974	-0.050029	-0.054985	-0.049988	-0.094976
-0.003653	-0.014306	-0.010653	0.008979	0.003500	-0.012480	-0.005006	-0.050024	-0.049541	-0.055002	-0.049996	-0.094999
-0.010895	-0.020655	-0.009760	0.015775	-0.000568	-0.015207	-0.004996	-0.049978	-0.045093	-0.054989	-0.050020	-0.095031
-0.023965	-0.030169	-0.006203	0.027067	-0.008881	-0.018186	-0.005012	-0.050085	-0.044522	-0.055578	-0.049996	-0.095005
-0.030674	-0.034980	-0.004306	0.032827	-0.013184	-0.019643	-0.004989	-0.049674	-0.045127	-0.059670	-0.049986	-0.094963
-0.029013	-0.029906	-0.000893	0.029459	-0.014060	-0.015399	-0.005027	-0.045579	-0.044922	-0.060091	-0.050003	-0.095020
-0.026033	-0.025105	0.000928	0.025569	-0.013480	-0.012089	-0.004963	-0.044985	-0.045035	-0.059973	-0.050011	-0.094996
-0.024568	-0.020447	0.004120	0.022507	-0.014344	-0.008163	-0.005087	-0.045002	-0.045019	-0.060040	-0.050013	-0.095081
-0.025625	-0.019895	0.005730	0.022760	-0.015677	-0.007082	-0.004689	-0.044988	-0.044866	-0.059949	-0.049965	-0.094663
-0.024667	-0.014571	0.010095	0.019619	-0.017381	-0.002238	-0.000583	-0.044997	-0.045615	-0.060048	-0.050036	-0.090576
-0.026325	-0.010080	0.016244	0.018202	-0.021284	0.003082	0.000031	-0.045018	-0.049296	-0.059960	-0.049962	-0.090003
-0.043202	-0.009520	0.033683	0.026361	-0.038442	0.012081	0.000001	-0.044996	-0.050677	-0.060097	-0.050091	-0.089999
-0.036259	-0.005067	0.031192	0.020663	-0.033726	0.013062	-0.000049	-0.044990	-0.054581	-0.059818	-0.049820	-0.089977
-0.029145	-0.000035	0.029111	0.014590	-0.029128	0.014538	0.000457	-0.044991	-0.055598	-0.060481	-0.050479	-0.089994
-0.026008	-0.000598	0.025410	0.013303	-0.025709	0.012406	0.004916	-0.045051	-0.059856	-0.059938	-0.049934	-0.090036
-0.033945	-0.010211	0.023734	0.022078	-0.028839	0.006761	0.005480	-0.044414	-0.060043	-0.055453	-0.045454	-0.089992
-0.035973	-0.015221	0.020752	0.025597	-0.028363	0.002766	0.004830	-0.040307	-0.054927	-0.054941	-0.044943	-0.089979
-0.039086	-0.019975	0.019111	0.029531	-0.029099	-0.000432	0.005094	-0.039887	-0.055545	-0.055002	-0.045003	-0.089987
-0.040311	-0.024391	0.015920	0.032351	-0.028115	-0.004236	0.004918	-0.040077	-0.054853	-0.055023	-0.045019	-0.090068
-0.039254	-0.025072	0.014182	0.032163	-0.026718	-0.005445	0.005610	-0.039932	-0.050576	-0.054994	-0.044995	-0.089411
-0.035566	-0.025005	0.010561	0.030286	-0.023063	-0.007222	0.009674	-0.040050	-0.049764	-0.054987	-0.044989	-0.085291
-0.034262	-0.025045	0.009217	0.029653	-0.021739	-0.007914	0.010084	-0.039907	-0.050499	-0.054998	-0.044998	-0.084912
-0.030812	-0.024988	0.005824	0.027900	-0.018318	-0.009582	0.009987	-0.040133	-0.049929	-0.055021	-0.045017	-0.085067
-0.029307	-0.025071	0.004236	0.027189	-0.016772	-0.010417	0.009963	-0.039811	-0.045460	-0.054990	-0.044990	-0.084986
-0.025421	-0.024946	0.000475	0.025183	-0.012948	-0.012235	0.010273	-0.040330	-0.044931	-0.055032	-0.045035	-0.084972
-0.024467	-0.025185	-0.000717	0.024826	-0.011875	-0.012951	0.014469	-0.038960	-0.045062	-0.054538	-0.044539	-0.085022
-0.020098	-0.024376	-0.004277	0.022237	-0.007911	-0.014327	0.014976	-0.041408	-0.044363	-0.050106	-0.040102	-0.084988
-0.019674	-0.025305	-0.005631	0.022490	-0.007022	-0.015468	0.015095	-0.058680	-0.040557	-0.049516	-0.039517	-0.085075
-0.014917	-0.024677	-0.009761	0.019797	-0.002578	-0.017219	0.014833	-0.056216	-0.039990	-0.050155	-0.040157	-0.084834
0.015457	0.005296	-0.010161	-0.010377	0.012809	-0.002433	0.015483	-0.053966	-0.039438	-0.049911	-0.039912	-0.085455
0.044224	0.029899	-0.014325	-0.037061	0.029274	0.007787	0.014927	-0.051007	-0.035673	-0.050069	-0.040066	-0.084984
0.040346	0.025281	-0.015064	-0.032813	0.027705	0.005109	0.010432	-0.049140	-0.034930	-0.049976	-0.039977	-0.080422
0.035066	0.024884	-0.010182	-0.029975	0.022624	0.007351	0.009968	-0.045608	-0.035068	-0.049994	-0.039997	-0.079835
0.034892	0.025389	-0.009503	-0.030140	0.022197	0.007943	0.009940	-0.044196	-0.034521	-0.050025	-0.040017	-0.075052
0.025550	0.019957	-0.005592	-0.022754	0.015571	0.007182	0.010091	-0.040893	-0.030145	-0.049971	-0.039981	-0.074973
0.024611	0.019542	-0.005069	-0.022076	0.014840	0.007236	0.009830	-0.039212	-0.029457	-0.050112	-0.040086	-0.075079
0.020699	0.020046	-0.000653	-0.020372	0.010676	0.009696	0.010226	-0.035574	-0.030312	-0.049635	-0.039681	-0.069894
0.014067	0.014861	0.000793	-0.014464	0.006637	0.007827	0.009580	-0.034178	-0.029333	-0.045703	-0.035634	-0.070526
0.010986	0.015165	0.004179	-0.013076	0.003404	0.009672	0.011025	-0.031295	-0.025151	-0.044238	-0.034343	-0.069902
0.008877	0.014645	0.005769	-0.011761	0.001554	0.010207	0.009094	-0.029401	-0.019864	-0.040741	-0.030572	-0.065465
0.006009	0.015415	0.009406	-0.010712	-0.001698	0.012411	0.011457	-0.015564	-0.015200	-0.039495	-0.029792	-0.064978
0.028707	0.039272	0.010564	-0.033990	0.009071	0.024918	0.033515	-0.004871	-0.009459	-0.035750	-0.025057	-0.064533
0.030897	0.060239	0.029343	-0.045568	0.000777	0.044791	0.041516	0.005025	-0.005523	-0.034209	-0.025001	-0.060138
0.014708	0.058889	0.044181	-0.036798	-0.014736	0.051535	0.037856	0.014872	-0.004737	-0.030738	-0.024964	-0.059482
0.025672	0.061230	0.035557	-0.043451	-0.004943	0.048394	0.027638	0.025496	0.009969	-0.029519	-0.020177	-0.060052
0.063895	0.093755	0.029860	-0.078825	0.017017	0.061807	0.057742	0.034122	0.019330	-0.025658	-0.019463	-0.054950
0.075965	0.101142	0.025178	-0.088554	0.025394	0.063160	0.046228	0.030590	0.014993	-0.024928	-0.015626	-0.055022
0.079893	0.099697	0.019804	-0.089795	0.030044	0.059750	0.029237	0.029525	0.014599	-0.025037	-0.014448	-0.055042
0.084827	0.100197	0.015369	-0.092512	0.034729	0.057783	0.020254	0.025173	0.015039	-0.024971	-0.010163	-0.049921
0.090678	0.099879	0.009200	-0.095279	0.040739	0.054540	0.004778	0.025403	0.009990	-0.025021	-0.010365	-0.050510
0.093946	0.100175	0.006229	-0.097060	0.043858	0.053202	-0.009700	0.025011	0.010022	-0.024996	-0.010001	-0.049905
0.101693	0.099880	-0.001813	-0.100786	0.051753	0.049033	-0.019716	0.020404	0.010012	-0.025036	-0.005361	-0.045459
0.138425	0.100195	-0.038231	-0.119310	0.088328	0.030982	-0.015462	0.019899	0.005074	-0.024817	-0.005106	-0.044989
0.136039	0.099491	-0.036548	-0.117765	0.086294	0.031471	-0.014942	0.015011	0.005102	-0.020005	-0.004371	-0.044538
0.129756	0.100172	-0.029584	-0.114964	0.079670	0.035294	-0.015009	0.015023	0.004916	-0.015022	-0.000692	-0.040117
0.135025	0.104536	-0.030489	-0.119781	0.082757	0.037023	-0.015086	0.014967	0.004607	-0.010471	0.000093	-0.039481
0.130299	0.105103	-0.025196	-0.117701	0.077747	0.039954	-0.014894	0.010156	-0.000177	-0.009844	-0.000051	-0.040000
0.124787	0.104979	-0.019808	-0.114883	0.072298	0.042585	-0.015475	0.009567	-0.005208	-0.004558	0.000456	-0.034953
0.125295	0.105127	-0.020168	-0.115211	0.072731	0.042480	-0.014942	0.005096	-0.005478	-0.000067	0.004960	-0.034960
0.144385	0.104922	-0.039462	-0.124654	0.091924	0.032730	-0.010456	0.004501	-0.009570	0.000520	0.005406	-0.035080
0.160239	0.105232	-0.055006	-0.132735	0.107623	0.025113	-0.009961	0.005090	-0.010018	0.004906	0.005178	-0.029786
0.154740	0.104452	-0.050288	-0.129596	0.102514	0.027082	-0.010003	-0.000077	-0.015548	0.010263	0.009521	-0.030700
0.150810	0.105888	-0.044922	-0.128349	0.097866	0.030483	-0.010004	0.000101	-0.019732	0.010010	0.010005	-0.028772
0.149396	0.104058	-0.045338	-0.126727	0.097367	0.029360	-0.009992	-0.000629	-0.020829	-0.004993	0.010063	-0.026523
0.100473	0.060346	-0.040127	-0.080410	0.070300	0.010110	-0.010039	-0.009669	-0.023857	-0.015024	0.009690	-0.053534
0.055195	0.019739	-0.035455	-0.037467	0.045325	-0.007858	-0.009539	-0.015598	-0.026529	-0.024681	0.000124	-0.070859
0.044965	0.009922	-0.035043	-0.027443	0.040004	-0.012561	-0.005084	-0.024367	-0.048723	-0.039586	-0.005078	-0.089030
0.039915	0.004938	-0.034977	-0.022426	0.037446	-0.015019	-0.004510	-0.030534	-0.046089	-0.049889	-0.009895	-0.095632
0.034832	-0.000203	-0.035034	-0.017314	0.034933	-0.017618	-0.005156	-0.039976	-0.044453	-0.060147	-0.020087	-0.094631
0.025331	-0.009602	-0.034933	-0.007865	0.030132	-0.022267	-0.004889	-0.045262	-0.045018	-0.065181	-0.024437	-0.095619
0.020243	-0.014846	-0.035088	-0.002699	0.027665	-0.024967	-0.005070	-0.044932	-0.045691	-0.064981	-0.030171	-0.099901
0.014517	-0.020364	-0.034881	0.002924	0.024699	-0.027623	-0.004943	-0.045007	-0.044436	-0.065006	-0.039465	-0.100438
0.010927	-0.024251	-0.035178	0.006662	0.023052	-0.029714	-0.005015	-0.045091	-0.046041	-0.065081	-0.045175	-0.100175
0.003813	-0.030971	-0.034783	0.013579	0.019298	-0.032877	-0.005331	-0.044832	-0.068899	-0.064883	-0.049478	-0.104415
-0.018447	-0.053816	-0.035369	0.036131	0.008461	-0.044592	-0.010667	-0.045340	-0.070742	-0.065249	-0.049620	-0.105215
-0.016033	-0.050499	-0.034466	0.033266	0.009216	-0.042482	-0.014764	-0.044430	-0.069075	-0.064643	-0.049855	-0.104703
-0.008909	-0.044859	-0.035950	0.026884	0.013520	-0.040404	-0.015264	-0.050550	-0.070929	-0.065759	-0.055504	-0.105627
-0.016722	-0.044546	-0.027824	0.030634	0.005551	-0.036185	-0.019885	-0.053368	-0.068731	-0.063864	-0.054273	-0.104263
-0.012083	-0.040187	-0.028104	0.026135	0.008010	-0.034145	-0.025016	-0.051774	-0.066392	-0.066833	-0.056347	-0.106347
0.032405	-0.034572	-0.066977	0.001083	0.049691	-0.050774	-0.024868	-0.073711	-0.088606	-0.098327	-0.078358	-0.128358
0.011264	-0.035641	-0.046905	0.012189	0.029084	-0.041273	-0.020133	-0.066039	-0.086270	-0.091507	-0.076077	-0.126049
-0.019922	-0.044313	-0.024391	0.032117	0.002235	-0.034352	-0.014588	-0.059260	-0.079475	-0.083663	-0.074638	-0.124632
-0.056596	-0.051566	0.005030	0.054081	-0.030813	-0.023268	-0.010089	-0.055377	-0.075365	-0.080438	-0.075256	-0.125275
-0.103047	-0.073160	0.029888	0.088103	-0.066468	-0.021636	-0.009571	-0.045224	-0.069787	-0.074855	-0.074311	-0.124305
-0.076480	-0.055929	0.020551	0.066204	-0.048515	-0.017689	-0.005067	-0.040310	-0.065254	-0.069893	-0.070413	-0.120386
-0.054356	-0.039538	0.014818	0.046947	-0.034587	-0.012360	-0.000458	-0.034464	-0.059817	-0.065144	-0.069893	-0.119878
-0.035344	-0.025088	0.010256	0.030216	-0.022800	-0.007416	0.000002	-0.025164	-0.055939	-0.070224	-0.070140	-0.120139
-0.014909	-0.010341	0.004568	0.012625	-0.009738	-0.002887	0.004652	-0.015028	-0.054763	-0.070367	-0.070041	-0.120025
0.000042	0.000897	0.000854	-0.000470	-0.000406	0.000876	0.009605	-0.005284	-0.055630	-0.070230	-0.069957	-0.119871
0.014330	0.008719	-0.005612	-0.011525	0.009971	0.001554	0.010782	0.005304	-0.054337	-0.069977	-0.065560	-0.115533
-0.010089	-0.013830	-0.003741	0.011960	-0.003174	-0.008786	0.029853	0.014864	-0.055933	-0.070850	-0.065300	-0.115260
-0.028866	-0.037390	-0.008524	0.033128	-0.010171	-0.022957	0.049663	0.024630	-0.053655	-0.069259	-0.064721	-0.114765
0.003313	-0.058240	-0.061552	0.027464	0.032432	-0.059896	0.071092	0.065904	-0.031643	-0.056592	-0.066311	-0.115970
0.021072	-0.022366	-0.043438	0.000647	0.032255	-0.032902	0.084287	0.124162	-0.003613	-0.038020	-0.063965	-0.114262
0.034489	0.015972	-0.018517	-0.025230	0.026503	-0.001273	0.092410	0.165805	0.058099	0.008406	-0.026421	-0.091652
0.024099	0.064168	0.040069	-0.044134	-0.007985	0.052119	0.117210	0.245462	0.126678	0.062129	0.016361	-0.069142
0.015545	0.110278	0.094734	-0.062911	-0.039595	0.102506	0.118102	0.330697	0.224405	0.148941	0.083995	-0.026233
0.115419	0.160429	0.045010	-0.137924	0.035205	0.102719	0.107078	0.381314	0.310891	0.231017	0.150751	0.015399
0.232730	0.229299	-0.003431	-0.231014	0.118081	0.112934	0.069194	0.399775	0.391034	0.319893	0.225615	0.069818
0.328305	0.270280	-0.058025	-0.299293	0.193165	0.106128	0.020792	0.340191	0.443967	0.400496	0.299462	0.124899
0.498435	0.306006	-0.192429	-0.402221	0.345432	0.056789	-0.106238	0.237073	0.448034	0.456038	0.360948	0.190874
